ID,VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,trip_type,congestion_surcharge,payment_type
T00899,2.0,2021-07-01 13:53:43,2021-07-01 14:11:16,N,1.0,196,82,1.0,1.88,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0,2.0
T04757,1.0,2021-07-03 16:07:44,2021-07-03 16:28:52,N,1.0,65,225,1.0,3.9,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,1.0,0.0,2.0
T04542,1.0,2021-07-03 14:49:50,2021-07-03 15:11:15,N,1.0,82,129,1.0,2.0,13.5,0.0,0.5,0.0,0.0,,0.3,14.3,1.0,0.0,2.0
T02803,2.0,2021-07-02 13:28:03,2021-07-02 13:42:03,N,1.0,74,137,1.0,5.64,17.0,0.0,0.5,6.16,0.0,,0.3,26.71,1.0,2.75,1.0
T00004,2.0,2021-07-01 00:41:40,2021-07-01 00:47:23,N,1.0,74,42,1.0,1.24,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T02704,2.0,2021-07-02 12:14:27,2021-07-02 12:18:54,N,1.0,42,41,1.0,0.76,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0,2.0
T04648,2.0,2021-07-03 15:37:30,2021-07-03 15:42:02,N,1.0,75,74,1.0,1.24,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T06562,2.0,2021-07-05 07:54:21,2021-07-05 08:07:53,N,1.0,41,243,1.0,4.93,16.0,0.0,0.5,2.0,0.0,,0.3,18.8,1.0,0.0,1.0
T06571,1.0,2021-07-05 07:40:43,2021-07-05 07:47:56,N,1.0,74,236,1.0,2.1,8.5,2.75,0.5,2.05,0.0,,0.3,14.1,1.0,2.75,1.0
T03538,2.0,2021-07-02 19:08:14,2021-07-02 19:20:57,N,1.0,196,96,1.0,3.34,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,1.0,0.0,2.0
T00681,2.0,2021-07-01 12:34:45,2021-07-02 11:56:55,N,1.0,166,220,1.0,7.15,22.0,0.0,0.5,0.0,3.0,,0.3,25.8,1.0,0.0,2.0
T06675,2.0,2021-07-05 10:23:45,2021-07-05 10:32:47,N,1.0,74,166,1.0,2.0,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,1.0,0.0,2.0
T05131,2.0,2021-07-03 20:15:59,2021-07-03 20:22:08,N,1.0,75,42,1.0,0.0,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T09491,2.0,2021-07-06 21:58:36,2021-07-06 22:03:44,N,1.0,41,41,1.0,0.99,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T04634,2.0,2021-07-03 15:39:13,2021-07-03 15:49:52,N,1.0,97,49,1.0,1.45,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1.0,0.0,1.0
T03359,2.0,2021-07-02 18:58:39,2021-07-02 19:17:28,N,1.0,97,225,1.0,2.68,13.5,1.0,0.5,0.0,0.0,,0.3,15.3,1.0,0.0,2.0
T08738,2.0,2021-07-06 14:47:55,2021-07-06 14:54:16,N,1.0,95,95,3.0,0.88,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,1.0
T01829,1.0,2021-07-01 22:11:32,2021-07-01 22:15:03,N,1.0,181,181,1.0,0.6,4.5,0.5,0.5,1.0,0.0,,0.3,6.8,1.0,0.0,1.0
T00683,2.0,2021-07-01 12:46:02,2021-07-01 13:29:08,N,1.0,241,213,2.0,7.77,32.0,0.0,0.5,0.0,0.0,,0.3,32.8,1.0,0.0,1.0
T02014,2.0,2021-07-02 06:14:31,2021-07-02 06:36:15,N,1.0,223,207,1.0,3.51,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,1.0,0.0,1.0
T00065,2.0,2021-07-01 06:19:46,2021-07-01 06:26:12,N,1.0,74,75,1.0,1.59,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T04164,2.0,2021-07-03 10:01:09,2021-07-03 10:03:11,N,1.0,74,74,1.0,0.51,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0,2.0
T05046,2.0,2021-07-03 19:49:36,2021-07-03 19:57:00,N,1.0,43,239,1.0,1.76,8.0,0.0,0.5,2.31,0.0,,0.3,13.86,1.0,2.75,1.0
T00366,2.0,2021-07-01 09:00:07,2021-07-01 09:39:24,N,1.0,159,231,1.0,11.07,37.0,0.0,0.5,0.0,0.0,,0.3,40.55,1.0,2.75,2.0
T03854,2.0,2021-07-02 23:27:12,2021-07-02 23:46:49,N,1.0,247,170,1.0,7.98,24.5,0.5,0.5,0.0,0.0,,0.3,28.55,1.0,2.75,2.0
T00521,2.0,2021-07-01 10:24:18,2021-07-01 10:38:53,N,1.0,74,238,1.0,2.68,12.0,0.0,0.5,3.11,0.0,,0.3,18.66,1.0,2.75,1.0
T02767,2.0,2021-07-02 13:03:50,2021-07-02 13:24:41,N,1.0,43,152,1.0,3.21,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,0.0,2.0
T09399,2.0,2021-07-06 19:39:38,2021-07-06 19:47:38,N,1.0,43,239,6.0,2.12,9.0,1.0,0.5,3.39,0.0,,0.3,16.94,1.0,2.75,1.0
T02245,2.0,2021-07-02 09:43:57,2021-07-02 09:44:58,N,1.0,166,166,1.0,0.11,3.0,0.0,0.5,0.0,0.0,,0.3,3.8,1.0,0.0,2.0
T03791,2.0,2021-07-02 22:18:44,2021-07-02 22:27:54,N,1.0,75,238,1.0,1.72,8.5,0.5,0.5,0.0,0.0,,0.3,12.55,1.0,2.75,2.0
T06625,2.0,2021-07-05 09:29:34,2021-07-05 09:37:25,N,1.0,41,74,1.0,1.43,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T09279,1.0,2021-07-06 18:50:08,2021-07-06 19:03:02,N,1.0,65,181,1.0,1.6,9.5,0.0,0.5,2.05,0.0,,0.3,12.35,1.0,0.0,1.0
T06174,1.0,2021-07-04 18:22:54,2021-07-04 19:05:43,N,1.0,72,117,1.0,0.0,28.2,0.0,0.5,0.0,2.45,,0.3,31.45,1.0,0.0,1.0
T07423,2.0,2021-07-05 18:39:58,2021-07-05 19:01:58,N,5.0,167,259,1.0,8.21,20.0,0.0,0.0,0.0,0.0,,0.3,20.3,2.0,0.0,2.0
T01876,1.0,2021-07-01 23:06:23,2021-07-01 23:46:29,N,1.0,75,215,1.0,15.8,49.0,0.5,0.5,1.0,6.55,,0.3,57.85,1.0,0.0,1.0
T00818,1.0,2021-07-01 13:40:30,2021-07-01 14:40:25,N,1.0,165,74,1.0,0.0,36.2,0.0,0.5,0.0,0.0,,0.3,37.0,1.0,0.0,1.0
T09729,2.0,2021-07-07 07:56:11,2021-07-07 08:18:33,N,1.0,41,141,1.0,3.72,16.5,0.0,0.5,0.0,0.0,,0.3,20.05,1.0,2.75,2.0
T03534,2.0,2021-07-02 19:05:51,2021-07-02 19:12:44,N,1.0,75,43,1.0,1.03,6.0,1.0,0.5,1.95,0.0,,0.3,9.75,1.0,0.0,1.0
T09887,2.0,2021-07-07 08:29:49,2021-07-07 08:42:51,N,1.0,7,226,1.0,2.01,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0,2.0
T06389,2.0,2021-07-04 21:48:02,2021-07-04 21:59:03,N,1.0,74,243,1.0,4.41,14.5,0.5,0.5,3.16,0.0,,0.3,18.96,1.0,0.0,1.0
T08878,2.0,2021-07-06 15:13:51,2021-07-06 16:37:43,N,1.0,197,235,1.0,16.6,66.0,0.0,0.5,0.0,6.55,,0.3,73.35,1.0,0.0,1.0
T04580,2.0,2021-07-03 14:28:06,2021-07-03 14:31:18,N,1.0,75,238,1.0,0.93,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0,2.0
T08948,2.0,2021-07-06 16:39:30,2021-07-06 17:48:38,N,1.0,65,65,1.0,10.0,45.5,1.0,0.5,0.0,0.0,,0.3,47.3,1.0,0.0,2.0
T08908,2.0,2021-07-06 15:59:56,2021-07-06 17:34:55,N,1.0,134,74,1.0,24.47,88.0,0.0,0.5,0.0,6.55,,0.3,95.35,1.0,0.0,1.0
T05527,2.0,2021-07-04 09:37:58,2021-07-04 09:44:44,N,1.0,74,263,1.0,1.94,8.0,0.0,0.5,1.16,0.0,,0.3,12.71,1.0,2.75,1.0
T00720,1.0,2021-07-01 12:40:25,2021-07-01 12:56:58,N,1.0,41,244,1.0,3.7,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,1.0,0.0,2.0
T00905,2.0,2021-07-01 13:55:43,2021-07-01 14:15:29,N,1.0,75,42,1.0,2.57,14.5,0.0,0.5,2.3,0.0,,0.3,17.6,1.0,0.0,1.0
T03943,2.0,2021-07-03 03:35:16,2021-07-03 03:35:41,N,1.0,42,42,1.0,0.17,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,1.0,0.0,2.0
T07209,1.0,2021-07-05 16:51:56,2021-07-05 16:53:33,N,1.0,75,75,1.0,0.3,3.0,0.0,0.5,1.5,0.0,,0.3,5.3,1.0,0.0,1.0
T07797,2.0,2021-07-06 00:40:36,2021-07-06 00:48:39,N,1.0,41,42,1.0,1.9,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,1.0,0.0,1.0
T04577,2.0,2021-07-03 14:39:58,2021-07-03 14:45:12,N,5.0,196,82,1.0,0.76,15.0,0.0,0.0,0.0,0.0,,0.3,15.3,2.0,0.0,1.0
T06812,2.0,2021-07-05 12:25:07,2021-07-05 12:48:51,N,1.0,74,51,1.0,10.92,31.5,0.0,0.5,6.46,0.0,,0.3,38.76,1.0,0.0,1.0
T00733,2.0,2021-07-01 12:23:19,2021-07-01 12:25:22,N,1.0,42,42,1.0,0.41,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,1.0,0.0,2.0
T03804,1.0,2021-07-02 22:44:32,2021-07-02 23:01:46,N,1.0,255,107,1.0,3.6,15.0,3.25,0.5,3.0,0.0,,0.3,22.05,1.0,2.75,1.0
T04912,2.0,2021-07-03 17:53:48,2021-07-03 18:07:46,N,1.0,75,166,1.0,2.29,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0,2.0
T00680,1.0,2021-07-01 12:40:58,2021-07-01 12:49:22,Y,1.0,166,151,1.0,1.1,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T01209,2.0,2021-07-01 16:49:21,2021-07-01 17:00:04,N,1.0,42,166,1.0,1.44,9.0,1.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0,1.0
T00756,2.0,2021-07-01 12:38:55,2021-07-01 12:43:19,N,1.0,17,17,5.0,0.44,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0,2.0
T09790,2.0,2021-07-07 08:46:03,2021-07-07 08:55:34,N,1.0,24,43,1.0,1.13,7.5,0.0,0.5,0.8,0.0,,0.3,9.1,1.0,0.0,1.0
T07730,2.0,2021-07-05 22:04:48,2021-07-05 22:13:39,N,1.0,74,236,1.0,1.84,8.5,0.5,0.5,3.76,0.0,,0.3,16.31,1.0,2.75,1.0
T02381,2.0,2021-07-02 11:03:54,2021-07-02 11:24:46,N,1.0,75,213,1.0,5.74,19.5,0.0,0.5,0.0,0.0,,0.3,20.3,1.0,0.0,2.0
T06560,2.0,2021-07-05 07:51:39,2021-07-05 07:57:07,N,1.0,74,166,1.0,0.83,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T06769,2.0,2021-07-05 11:15:25,2021-07-05 11:26:39,N,1.0,7,179,1.0,2.07,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0,1.0
T06495,2.0,2021-07-05 01:32:39,2021-07-05 01:39:00,N,1.0,167,60,1.0,1.63,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T08722,2.0,2021-07-06 14:31:05,2021-07-06 14:45:14,N,1.0,74,236,1.0,1.92,10.5,0.0,0.5,0.0,0.0,,0.3,14.05,1.0,2.75,2.0
T06432,2.0,2021-07-04 23:52:45,2021-07-04 23:52:49,N,5.0,69,69,1.0,0.0,9.0,0.0,0.0,0.0,0.0,,0.3,9.3,1.0,0.0,2.0
T09680,2.0,2021-07-07 06:14:01,2021-07-07 06:25:12,N,1.0,41,119,1.0,2.49,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,0.0,1.0
T00102,2.0,2021-07-01 06:22:27,2021-07-01 06:43:51,N,1.0,35,197,1.0,6.46,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,1.0,0.0,1.0
T04834,2.0,2021-07-03 17:22:17,2021-07-04 00:00:00,N,1.0,129,126,2.0,7.76,25.0,0.0,0.5,0.0,6.12,,0.3,31.92,1.0,0.0,2.0
T07664,2.0,2021-07-05 21:40:20,2021-07-05 21:46:25,N,1.0,74,75,1.0,1.63,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1.0,0.0,1.0
T05039,1.0,2021-07-03 19:51:13,2021-07-03 20:04:51,N,1.0,82,129,3.0,1.8,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0,2.0
T00648,2.0,2021-07-01 11:26:16,2021-07-01 11:44:58,N,1.0,244,69,1.0,2.27,13.5,0.0,0.5,0.0,0.0,,0.3,14.3,1.0,0.0,2.0
T00151,2.0,2021-07-01 07:29:28,2021-07-01 07:47:24,N,1.0,74,237,6.0,3.36,14.5,0.0,0.5,3.61,0.0,,0.3,21.66,1.0,2.75,1.0
T05875,2.0,2021-07-04 14:57:50,2021-07-04 15:00:30,N,1.0,41,41,1.0,0.55,4.0,0.0,0.5,3.0,0.0,,0.3,7.8,1.0,0.0,1.0
T04086,2.0,2021-07-03 09:54:12,2021-07-03 10:11:46,N,1.0,41,138,1.0,7.58,23.5,0.0,0.5,0.0,6.55,,0.3,30.85,1.0,0.0,1.0
T08753,2.0,2021-07-06 14:46:50,2021-07-06 15:08:43,N,1.0,243,208,1.0,7.76,24.5,0.0,0.5,0.0,0.0,,0.3,25.3,1.0,0.0,2.0
T05991,2.0,2021-07-04 16:33:07,2021-07-04 16:35:13,N,1.0,7,7,1.0,0.39,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,1.0,0.0,2.0
T04337,2.0,2021-07-03 12:37:18,2021-07-03 13:41:36,N,1.0,119,265,1.0,23.0,71.0,0.0,0.5,0.0,6.55,,0.3,78.35,1.0,0.0,1.0
T02518,2.0,2021-07-02 11:43:16,2021-07-02 12:05:38,N,1.0,191,130,1.0,5.12,19.5,0.0,0.5,0.0,0.0,,0.3,20.3,1.0,0.0,1.0
T06814,2.0,2021-07-05 12:43:09,2021-07-05 13:01:45,N,1.0,65,233,1.0,7.1,22.5,0.0,0.5,7.82,0.0,,0.3,33.87,1.0,2.75,1.0
T05287,2.0,2021-07-03 22:33:37,2021-07-03 22:42:03,N,1.0,41,116,1.0,1.57,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,1.0,0.0,2.0
T00855,1.0,2021-07-01 13:23:28,2021-07-01 13:57:31,N,1.0,43,234,1.0,4.3,22.0,2.75,0.5,0.0,0.0,,0.3,25.55,1.0,2.75,1.0
T05698,2.0,2021-07-04 12:04:34,2021-07-04 12:13:20,N,1.0,74,237,1.0,3.06,10.5,0.0,0.5,0.0,0.0,,0.3,14.05,1.0,2.75,2.0
T04226,2.0,2021-07-03 11:48:27,2021-07-03 11:54:17,N,1.0,75,239,2.0,1.44,6.5,0.0,0.5,0.0,0.0,,0.3,10.05,1.0,2.75,2.0
T05087,2.0,2021-07-03 19:02:00,2021-07-03 19:05:07,N,1.0,74,74,1.0,0.55,4.0,0.0,0.5,1.2,0.0,,0.3,6.0,1.0,0.0,1.0
T01135,1.0,2021-07-01 15:54:10,2021-07-01 16:05:53,N,1.0,75,42,1.0,1.8,9.5,0.0,0.5,2.05,0.0,,0.3,12.35,1.0,0.0,1.0
T06725,1.0,2021-07-05 11:30:46,2021-07-05 11:41:40,N,1.0,243,244,1.0,0.0,10.2,0.0,0.5,0.0,0.0,,0.3,11.0,1.0,0.0,1.0
T07808,2.0,2021-07-06 01:55:27,2021-07-06 01:58:49,N,1.0,75,41,1.0,0.99,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T01842,2.0,2021-07-01 22:18:48,2021-07-01 22:28:27,N,1.0,74,166,1.0,1.93,9.0,0.5,0.5,1.0,0.0,,0.3,11.3,1.0,0.0,1.0
T08361,2.0,2021-07-06 07:33:56,2021-07-06 07:47:38,N,1.0,74,236,1.0,2.7,11.5,0.0,0.5,1.5,0.0,,0.3,16.55,1.0,2.75,1.0
T08653,2.0,2021-07-06 14:50:38,2021-07-06 15:01:05,N,1.0,75,236,1.0,1.39,8.5,0.0,0.5,1.0,0.0,,0.3,13.05,1.0,2.75,1.0
T07887,1.0,2021-07-06 07:48:29,2021-07-06 08:06:33,N,1.0,74,75,2.0,1.6,12.0,0.0,0.5,2.56,0.0,,0.3,15.36,1.0,0.0,1.0
T08538,1.0,2021-07-06 13:45:00,2021-07-06 13:46:58,N,1.0,145,145,1.0,0.0,3.0,0.0,0.5,0.0,0.0,,0.3,3.8,1.0,0.0,2.0
T09609,2.0,2021-07-07 00:54:54,2021-07-07 00:54:58,N,5.0,74,74,2.0,0.0,62.0,0.0,0.0,8.0,0.0,,0.3,70.3,2.0,0.0,1.0
T05402,2.0,2021-07-04 03:58:36,2021-07-04 04:08:30,N,1.0,69,42,1.0,2.44,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,1.0,0.0,2.0
T01865,2.0,2021-07-01 23:14:51,2021-07-01 23:17:35,N,1.0,134,135,1.0,0.7,4.5,0.5,0.5,1.45,0.0,,0.3,7.25,1.0,0.0,1.0
T04555,2.0,2021-07-03 13:58:25,2021-07-03 14:05:46,N,1.0,42,41,1.0,1.11,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T03366,2.0,2021-07-02 17:56:30,2021-07-02 18:18:42,N,1.0,43,70,1.0,8.03,25.5,1.0,0.5,0.0,6.55,,0.3,33.85,1.0,0.0,2.0
T00516,2.0,2021-07-01 10:35:36,2021-07-01 10:35:41,N,5.0,134,134,1.0,0.0,25.0,0.0,0.0,0.0,0.0,,0.3,25.3,2.0,0.0,2.0
T02851,2.0,2021-07-02 14:17:52,2021-07-02 14:39:47,N,1.0,7,83,1.0,2.77,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,0.0,2.0
T05419,2.0,2021-07-04 04:30:27,2021-07-04 04:44:54,N,1.0,169,32,1.0,6.67,20.0,0.5,0.5,0.0,0.0,,0.3,21.3,1.0,0.0,2.0
T00950,2.0,2021-07-01 14:32:01,2021-07-01 14:38:41,N,1.0,75,74,1.0,1.18,6.0,0.0,0.5,0.68,0.0,,0.3,7.48,1.0,0.0,1.0
T00609,2.0,2021-07-01 11:52:00,2021-07-01 12:17:16,N,1.0,97,227,1.0,4.09,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,1.0,0.0,2.0
T02066,2.0,2021-07-02 07:51:04,2021-07-02 08:32:27,N,1.0,75,137,1.0,4.78,16.0,0.0,0.5,0.0,0.0,,0.3,19.55,1.0,2.75,2.0
T06117,2.0,2021-07-04 17:47:21,2021-07-04 18:23:09,N,1.0,195,108,1.0,10.82,37.0,0.0,0.5,0.0,0.0,,0.3,37.8,1.0,0.0,1.0
T07032,2.0,2021-07-05 15:42:18,2021-07-05 16:03:13,N,1.0,127,241,1.0,1.69,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,1.0,0.0,1.0
T06147,1.0,2021-07-04 18:11:39,2021-07-04 18:46:33,N,1.0,74,69,1.0,3.6,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,1.0,0.0,2.0
T07676,2.0,2021-07-05 21:38:06,2021-07-05 21:47:32,N,1.0,74,263,1.0,2.54,9.5,0.5,0.5,2.71,0.0,,0.3,16.26,1.0,2.75,1.0
T02054,2.0,2021-07-02 07:16:33,2021-07-02 07:41:27,N,1.0,75,254,1.0,12.0,34.0,0.0,0.5,0.0,0.0,,0.3,34.8,1.0,0.0,2.0
T08794,2.0,2021-07-06 15:21:20,2021-07-06 15:28:12,N,1.0,43,238,1.0,1.12,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,0.0,1.0
T07585,2.0,2021-07-05 20:47:12,2021-07-05 21:05:56,N,5.0,65,61,1.0,3.22,60.0,0.0,0.0,0.0,0.0,,0.3,60.3,2.0,0.0,1.0
T02725,1.0,2021-07-02 13:55:57,2021-07-02 14:20:18,N,1.0,41,237,1.0,3.9,17.5,2.75,0.5,4.2,0.0,,0.3,25.25,1.0,2.75,1.0
T01508,1.0,2021-07-01 18:49:26,2021-07-01 18:55:29,N,1.0,74,74,1.0,0.6,5.5,1.0,0.5,1.45,0.0,,0.3,8.75,1.0,0.0,1.0
T09796,1.0,2021-07-07 08:59:04,2021-07-07 09:05:34,N,1.0,75,75,2.0,0.7,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T06723,2.0,2021-07-05 11:41:39,2021-07-05 11:58:22,N,1.0,166,236,1.0,3.13,14.0,0.0,0.5,4.39,0.0,,0.3,21.94,1.0,2.75,1.0
T09995,2.0,2021-07-07 09:51:43,2021-07-07 09:56:41,N,1.0,166,41,1.0,0.51,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0,1.0
T08310,2.0,2021-07-06 11:02:42,2021-07-06 11:46:11,N,1.0,213,235,2.0,8.67,35.5,0.0,0.5,0.0,0.0,,0.3,36.3,1.0,0.0,1.0
T06716,2.0,2021-07-05 10:58:20,2021-07-05 11:06:52,N,1.0,74,42,1.0,1.74,8.5,0.0,0.5,2.79,0.0,,0.3,12.09,1.0,0.0,1.0
T04867,2.0,2021-07-03 17:10:37,2021-07-03 17:20:36,N,1.0,168,247,1.0,0.0,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T01928,2.0,2021-07-02 01:23:07,2021-07-02 01:37:29,N,1.0,42,127,1.0,4.3,15.0,0.5,0.5,2.0,0.0,,0.3,18.3,1.0,0.0,1.0
T04062,2.0,2021-07-03 08:35:58,2021-07-03 08:49:08,N,1.0,42,127,1.0,3.78,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,1.0,0.0,2.0
T06531,2.0,2021-07-05 05:12:39,2021-07-05 05:30:24,N,1.0,129,130,1.0,7.06,22.5,0.5,0.5,0.0,0.0,,0.3,23.8,1.0,0.0,2.0
T00236,2.0,2021-07-01 08:10:57,2021-07-01 08:10:59,N,5.0,264,264,1.0,0.0,13.0,0.0,0.0,13.0,0.0,,0.3,26.3,2.0,0.0,1.0
T06792,2.0,2021-07-05 12:47:08,2021-07-05 12:56:19,N,1.0,244,152,1.0,1.92,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0,1.0
T04054,2.0,2021-07-03 08:16:20,2021-07-03 09:01:56,N,1.0,197,97,1.0,16.5,51.5,0.0,0.5,0.0,0.0,,0.3,52.3,1.0,0.0,1.0
T08425,2.0,2021-07-06 13:01:08,2021-07-06 13:34:56,N,5.0,93,25,1.0,11.18,35.0,0.0,0.0,0.0,0.0,,0.3,35.3,2.0,0.0,2.0
T01655,2.0,2021-07-01 19:21:00,2021-07-01 19:34:55,N,1.0,116,239,1.0,3.85,13.5,1.0,0.5,3.61,0.0,,0.3,21.66,1.0,2.75,1.0
T04196,2.0,2021-07-03 10:07:36,2021-07-03 10:14:16,N,1.0,196,95,6.0,1.41,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T06235,1.0,2021-07-04 19:24:42,2021-07-04 19:42:22,N,1.0,66,255,1.0,4.4,16.5,0.0,0.5,3.45,0.0,,0.3,20.75,1.0,0.0,1.0
T03621,1.0,2021-07-02 20:31:34,2021-07-02 20:47:22,N,1.0,66,227,1.0,5.4,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,1.0,0.0,2.0
T04028,2.0,2021-07-03 08:09:41,2021-07-03 08:24:43,N,1.0,74,237,1.0,4.33,14.5,0.0,0.5,0.0,0.0,,0.3,18.05,1.0,2.75,1.0
T06744,2.0,2021-07-05 11:47:32,2021-07-05 11:56:36,N,1.0,152,238,1.0,1.94,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,0.0,1.0
T02933,2.0,2021-07-02 14:17:18,2021-07-02 15:18:40,N,5.0,18,134,1.0,16.02,10.0,0.0,0.0,0.0,0.0,,0.3,10.3,2.0,0.0,2.0
T08265,2.0,2021-07-06 10:29:34,2021-07-06 11:04:09,N,1.0,86,124,1.0,8.61,31.0,0.0,0.5,0.0,2.45,,0.3,34.25,1.0,0.0,1.0
T03277,2.0,2021-07-02 17:43:44,2021-07-02 17:59:54,N,1.0,41,247,1.0,1.46,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0,2.0
T07851,2.0,2021-07-06 06:08:55,2021-07-06 06:21:21,N,1.0,74,162,1.0,3.67,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,1.0,0.0,1.0
T04284,2.0,2021-07-03 11:25:14,2021-07-03 11:28:00,N,1.0,75,74,6.0,0.74,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0,1.0
T00438,2.0,2021-07-01 10:48:54,2021-07-01 10:58:56,N,1.0,42,152,1.0,1.43,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0,2.0
T01691,2.0,2021-07-01 20:12:56,2021-07-01 20:23:52,N,1.0,95,134,1.0,1.89,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,1.0,0.0,2.0
T07360,2.0,2021-07-05 18:32:47,2021-07-05 18:49:36,N,1.0,74,142,1.0,3.31,14.0,0.0,0.5,2.63,0.0,,0.3,20.18,1.0,2.75,1.0
T05417,2.0,2021-07-04 03:41:07,2021-07-04 03:55:26,N,1.0,259,259,1.0,2.16,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,1.0,0.0,2.0
T06598,1.0,2021-07-05 08:26:12,2021-07-05 08:39:29,N,1.0,244,136,1.0,3.3,13.5,0.0,0.5,2.85,0.0,,0.3,17.15,1.0,0.0,1.0
T06576,1.0,2021-07-05 08:28:43,2021-07-05 08:35:43,N,1.0,74,166,1.0,1.7,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,1.0
T01778,1.0,2021-07-01 21:08:56,2021-07-01 21:17:09,N,1.0,65,97,1.0,1.3,7.5,0.5,0.5,1.0,0.0,,0.3,9.8,1.0,0.0,1.0
T02620,1.0,2021-07-02 12:31:48,2021-07-02 12:32:18,N,1.0,145,145,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0,2.0
T00290,2.0,2021-07-01 08:52:35,2021-07-01 09:05:43,N,1.0,41,236,1.0,1.99,10.5,0.0,0.5,2.81,0.0,,0.3,16.86,1.0,2.75,1.0
T07891,2.0,2021-07-06 07:21:57,2021-07-06 08:00:43,N,1.0,74,140,1.0,3.68,23.5,0.0,0.5,0.0,0.0,,0.3,27.05,1.0,2.75,2.0
T09448,1.0,2021-07-06 20:12:51,2021-07-06 20:41:31,N,1.0,116,254,1.0,10.5,31.0,0.5,0.5,0.0,0.0,,0.3,32.3,1.0,0.0,2.0
