ID,VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,trip_type,congestion_surcharge
T07191,2.0,2021-07-05 16:35:07,2021-07-05 16:43:40,N,1.0,74,166,1.0,1.81,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T05137,2.0,2021-07-03 18:40:06,2021-07-03 19:05:48,N,1.0,65,89,1.0,4.53,19.5,0.5,0.5,2.0,0.0,,0.3,22.8,1.0,0.0
T01841,1.0,2021-07-01 22:29:58,2021-07-01 22:43:57,N,1.0,7,112,1.0,3.3,13.0,0.5,0.5,4.25,0.0,,0.3,18.55,1.0,0.0
T03460,2.0,2021-07-02 18:16:00,2021-07-02 18:38:07,N,1.0,255,107,1.0,3.98,17.5,1.0,0.5,5.51,0.0,,0.3,27.56,1.0,2.75
T08673,2.0,2021-07-06 14:22:56,2021-07-06 14:45:27,N,1.0,42,163,1.0,6.1,22.0,0.0,0.5,1.0,0.0,,0.3,26.55,1.0,2.75
T01294,2.0,2021-07-01 17:59:28,2021-07-01 18:06:29,N,1.0,61,17,5.0,0.77,5.5,1.0,0.5,1.46,0.0,,0.3,8.76,1.0,0.0
T08263,2.0,2021-07-06 10:30:35,2021-07-06 10:40:15,N,1.0,74,236,1.0,1.67,8.5,0.0,0.5,0.0,0.0,,0.3,12.05,1.0,2.75
T09807,2.0,2021-07-07 08:04:30,2021-07-07 08:22:58,N,1.0,74,75,1.0,1.7,12.5,0.0,0.5,3.32,0.0,,0.3,16.62,1.0,0.0
T02249,2.0,2021-07-02 09:51:09,2021-07-02 10:03:20,N,1.0,24,116,1.0,1.84,10.0,0.0,0.5,2.16,0.0,,0.3,12.96,1.0,0.0
T06565,2.0,2021-07-05 07:08:42,2021-07-05 07:17:13,N,1.0,116,74,1.0,2.09,9.0,0.0,0.5,1.0,0.0,,0.3,10.8,1.0,0.0
T08360,2.0,2021-07-06 11:54:14,2021-07-06 12:04:14,N,1.0,116,74,1.0,1.82,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0
T05512,2.0,2021-07-04 09:15:33,2021-07-04 09:20:57,N,1.0,168,74,1.0,1.6,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T08607,2.0,2021-07-06 13:26:11,2021-07-06 13:29:04,N,1.0,75,74,1.0,0.53,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0
T06900,2.0,2021-07-05 13:23:51,2021-07-05 13:32:40,N,1.0,82,129,1.0,1.6,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T04719,2.0,2021-07-03 16:20:40,2021-07-03 16:22:18,N,1.0,74,75,1.0,0.61,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0
T03146,2.0,2021-07-02 16:31:37,2021-07-02 16:48:01,N,1.0,7,129,5.0,2.44,13.0,1.0,0.5,0.0,0.0,,0.3,14.8,1.0,0.0
T02505,2.0,2021-07-02 11:48:14,2021-07-02 11:59:15,N,1.0,42,244,1.0,1.78,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,0.0
T01686,2.0,2021-07-01 20:40:21,2021-07-01 20:47:17,N,1.0,75,236,1.0,1.13,7.0,0.5,0.5,2.21,0.0,,0.3,13.26,1.0,2.75
T04292,2.0,2021-07-03 12:02:42,2021-07-03 12:14:42,N,1.0,41,142,1.0,2.87,11.0,0.0,0.5,1.0,0.0,,0.3,15.55,1.0,2.75
T07658,2.0,2021-07-05 21:57:59,2021-07-05 22:01:04,N,1.0,41,41,1.0,0.58,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,1.0,0.0
T03748,2.0,2021-07-02 21:02:13,2021-07-02 21:15:36,N,1.0,42,239,1.0,3.29,12.5,0.5,0.5,3.31,0.0,,0.3,19.86,1.0,2.75
T01404,1.0,2021-07-01 17:20:49,2021-07-01 17:52:36,N,1.0,61,35,1.0,3.9,21.0,1.0,0.5,0.0,0.0,,0.3,22.8,1.0,0.0
T05862,2.0,2021-07-04 14:32:42,2021-07-04 14:36:56,N,1.0,236,263,6.0,0.57,5.0,0.0,0.5,1.71,0.0,,0.3,10.26,1.0,2.75
T00939,2.0,2021-07-01 13:58:55,2021-07-01 14:15:15,N,1.0,127,243,1.0,1.62,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,1.0,0.0
T04853,1.0,2021-07-03 17:47:01,2021-07-03 18:22:33,N,1.0,25,188,3.0,4.1,23.5,0.0,0.5,0.0,0.0,,0.3,24.3,1.0,0.0
T05799,2.0,2021-07-04 13:36:46,2021-07-04 13:40:25,N,1.0,41,41,1.0,1.05,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T04755,2.0,2021-07-03 16:36:20,2021-07-03 16:46:18,N,1.0,190,181,1.0,1.99,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0
T05078,2.0,2021-07-03 19:53:31,2021-07-03 19:59:57,N,1.0,75,74,6.0,1.26,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T08949,2.0,2021-07-06 16:47:58,2021-07-06 17:01:09,N,1.0,130,205,1.0,2.84,12.0,1.0,0.5,2.76,0.0,,0.3,16.56,1.0,0.0
T08534,2.0,2021-07-06 12:22:39,2021-07-06 12:34:17,N,1.0,43,237,6.0,1.65,9.5,0.0,0.5,2.61,0.0,,0.3,15.66,1.0,2.75
T00040,2.0,2021-07-01 02:55:33,2021-07-01 02:59:09,N,1.0,7,7,1.0,0.82,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T05913,2.0,2021-07-04 15:57:02,2021-07-04 15:58:47,N,1.0,75,75,1.0,0.37,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,1.0,0.0
T04651,2.0,2021-07-03 15:31:33,2021-07-03 15:46:59,N,1.0,95,171,1.0,5.95,0.0,0.0,0.5,0.0,0.0,,0.0,0.5,1.0,0.0
T00303,2.0,2021-07-01 09:46:54,2021-07-01 10:18:23,N,1.0,75,242,1.0,10.22,32.0,0.0,0.5,0.0,0.0,,0.3,32.8,1.0,0.0
T03839,2.0,2021-07-02 23:27:48,2021-07-02 23:44:41,N,1.0,41,167,3.0,3.7,14.5,0.5,0.5,0.0,0.0,,0.3,15.8,1.0,0.0
T08488,2.0,2021-07-06 12:46:06,2021-07-06 12:48:34,N,1.0,52,52,1.0,0.61,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0
T06514,2.0,2021-07-05 03:39:25,2021-07-05 04:04:13,N,1.0,80,228,1.0,10.25,31.5,0.5,0.5,6.56,0.0,,0.3,39.36,1.0,0.0
T02273,2.0,2021-07-02 09:03:10,2021-07-02 09:27:22,N,1.0,74,136,1.0,5.71,22.5,0.0,0.5,4.66,0.0,,0.3,27.96,1.0,0.0
T03999,2.0,2021-07-03 07:38:18,2021-07-03 07:49:38,N,1.0,74,42,1.0,3.28,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,1.0,0.0
T06110,2.0,2021-07-04 18:00:47,2021-07-04 18:08:37,N,1.0,74,236,1.0,1.69,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T07920,2.0,2021-07-06 08:11:48,2021-07-06 09:05:58,N,1.0,82,50,1.0,7.51,34.5,0.0,0.5,0.0,0.0,,0.3,38.05,1.0,2.75
T02965,2.0,2021-07-02 15:54:19,2021-07-02 16:15:14,N,1.0,95,132,6.0,7.39,23.0,0.0,0.5,0.0,0.0,,0.3,23.8,1.0,0.0
T03489,2.0,2021-07-02 19:27:14,2021-07-02 19:38:12,N,1.0,74,152,1.0,1.77,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0
T04760,2.0,2021-07-03 16:53:49,2021-07-03 16:58:35,N,1.0,196,95,1.0,0.8,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T07077,2.0,2021-07-05 15:23:33,2021-07-05 15:29:38,N,1.0,74,41,1.0,0.94,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T06369,2.0,2021-07-04 21:31:14,2021-07-04 21:37:23,N,1.0,130,215,1.0,1.39,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1.0,0.0
T01384,1.0,2021-07-01 17:38:21,2021-07-01 18:26:25,N,1.0,170,42,1.0,0.0,21.2,0.0,0.5,0.0,0.0,,0.3,22.0,1.0,0.0
T09648,2.0,2021-07-07 04:16:00,2021-07-07 04:16:03,N,1.0,264,264,1.0,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,1.0,0.0
T02044,1.0,2021-07-02 07:09:10,2021-07-02 07:25:21,N,5.0,37,211,1.0,3.7,32.0,0.0,0.0,0.0,0.0,,0.3,32.3,1.0,0.0
T06176,2.0,2021-07-04 18:11:53,2021-07-04 18:29:42,N,1.0,47,259,1.0,7.44,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,1.0,0.0
T01146,2.0,2021-07-01 15:42:28,2021-07-01 16:06:22,N,1.0,74,69,1.0,2.21,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,0.0
T04488,2.0,2021-07-03 14:54:41,2021-07-03 15:06:37,N,1.0,97,106,1.0,1.44,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,0.0
T02679,2.0,2021-07-02 12:18:07,2021-07-02 12:39:29,N,1.0,74,167,1.0,3.05,15.0,0.0,0.5,5.0,0.0,,0.3,20.8,1.0,0.0
T07143,1.0,2021-07-05 16:10:41,2021-07-05 16:25:52,N,1.0,97,181,1.0,1.4,11.0,0.0,0.5,2.35,0.0,,0.3,14.15,1.0,0.0
T04167,2.0,2021-07-03 10:32:16,2021-07-03 10:56:48,N,1.0,7,79,1.0,6.12,22.0,0.0,0.5,0.0,0.0,,0.3,25.55,1.0,2.75
T03709,2.0,2021-07-02 21:13:41,2021-07-02 21:19:41,N,1.0,244,42,1.0,1.35,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,1.0,0.0
T01287,2.0,2021-07-01 16:27:59,2021-07-01 16:33:38,N,1.0,42,42,1.0,0.74,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T00891,2.0,2021-07-01 13:40:28,2021-07-01 14:35:28,N,2.0,74,132,1.0,17.18,52.0,0.0,0.5,11.87,6.55,,0.3,71.22,1.0,0.0
T01445,2.0,2021-07-01 18:40:36,2021-07-01 18:56:35,N,1.0,83,138,1.0,4.88,15.5,1.0,0.5,3.46,0.0,,0.3,20.76,1.0,0.0
T03236,2.0,2021-07-02 17:15:38,2021-07-02 18:00:30,N,1.0,169,159,2.0,6.47,31.0,1.0,0.5,0.0,0.0,,0.3,32.8,1.0,0.0
T08689,2.0,2021-07-06 14:29:54,2021-07-06 14:49:19,N,1.0,42,167,1.0,2.67,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,1.0,0.0
T05219,2.0,2021-07-03 21:42:51,2021-07-03 21:49:03,N,1.0,97,97,1.0,0.86,6.0,0.5,0.5,1.82,0.0,,0.3,9.12,1.0,0.0
T09375,2.0,2021-07-06 19:33:39,2021-07-06 19:59:13,N,1.0,74,243,1.0,4.22,19.5,1.0,0.5,4.26,0.0,,0.3,25.56,1.0,0.0
T02653,2.0,2021-07-02 12:12:58,2021-07-02 12:20:12,N,1.0,129,70,1.0,1.41,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T02820,2.0,2021-07-02 14:50:56,2021-07-02 15:13:04,N,1.0,65,17,1.0,2.98,15.0,0.0,0.5,3.16,0.0,,0.3,18.96,1.0,0.0
T07759,2.0,2021-07-05 23:30:39,2021-07-05 23:37:41,N,1.0,130,135,1.0,2.27,9.0,0.5,0.5,2.58,0.0,,0.3,12.88,1.0,0.0
T09136,2.0,2021-07-06 17:34:37,2021-07-06 17:40:02,N,1.0,74,41,1.0,0.65,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T02617,2.0,2021-07-02 11:39:58,2021-07-02 12:04:40,N,1.0,166,170,1.0,4.68,19.5,0.0,0.5,4.61,0.0,,0.3,27.66,1.0,2.75
T05019,2.0,2021-07-03 19:13:01,2021-07-03 19:20:43,N,1.0,75,141,1.0,2.55,9.0,0.0,0.5,0.0,0.0,,0.3,12.55,1.0,2.75
T02915,2.0,2021-07-02 14:46:47,2021-07-02 14:51:39,N,1.0,75,238,1.0,1.06,6.0,0.0,0.5,0.68,0.0,,0.3,7.48,1.0,0.0
T04179,2.0,2021-07-03 10:40:46,2021-07-03 11:06:19,N,1.0,41,112,1.0,9.64,29.5,0.0,0.5,0.0,6.55,,0.3,36.85,1.0,0.0
T02171,2.0,2021-07-02 08:58:45,2021-07-02 09:09:20,N,1.0,74,116,1.0,1.74,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,0.0
T02499,2.0,2021-07-02 11:09:48,2021-07-02 11:33:27,N,1.0,74,127,1.0,4.8,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,1.0,0.0
T06383,1.0,2021-07-04 21:53:30,2021-07-04 22:07:16,N,1.0,41,243,1.0,4.2,14.5,0.5,0.5,3.95,0.0,,0.3,19.75,1.0,0.0
T02530,2.0,2021-07-02 11:19:38,2021-07-02 11:28:35,N,1.0,244,239,1.0,4.58,14.5,0.0,0.5,3.61,0.0,,0.3,21.66,1.0,2.75
T01064,2.0,2021-07-01 15:16:31,2021-07-01 15:36:02,N,1.0,78,18,1.0,2.01,13.0,0.0,0.5,0.01,0.0,,0.3,13.81,1.0,0.0
T03775,2.0,2021-07-02 22:46:15,2021-07-02 23:46:41,N,1.0,39,235,1.0,24.83,72.0,0.5,0.5,0.0,6.55,,0.3,79.85,1.0,0.0
T07990,2.0,2021-07-06 08:09:27,2021-07-06 08:35:53,N,1.0,95,61,1.0,6.94,24.0,0.0,0.5,3.0,0.0,,0.3,27.8,1.0,0.0
T01646,2.0,2021-07-01 19:06:08,2021-07-01 19:11:42,N,1.0,33,40,1.0,1.26,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T03745,2.0,2021-07-02 20:50:14,2021-07-02 21:11:38,N,1.0,82,36,1.0,5.15,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,1.0,0.0
T09984,2.0,2021-07-07 08:59:25,2021-07-07 09:04:44,N,1.0,166,151,1.0,0.98,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1.0,0.0
T03370,2.0,2021-07-02 18:31:57,2021-07-02 18:39:12,N,1.0,75,238,5.0,1.32,7.0,1.0,0.5,0.0,0.0,,0.3,11.55,1.0,2.75
T09827,1.0,2021-07-07 08:40:49,2021-07-07 08:55:56,N,1.0,74,237,1.0,3.1,12.5,2.75,0.5,3.2,0.0,,0.3,19.25,1.0,2.75
T01383,2.0,2021-07-01 17:27:28,2021-07-01 18:29:13,N,1.0,5,14,1.0,22.75,69.0,1.0,0.5,0.0,6.55,,0.3,77.35,1.0,0.0
T06392,2.0,2021-07-04 21:48:26,2021-07-04 21:54:30,N,1.0,7,193,1.0,1.17,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1.0,0.0
T01548,2.0,2021-07-01 18:42:03,2021-07-01 19:00:08,N,5.0,82,7,2.0,4.45,25.0,0.0,0.0,0.0,0.0,,0.3,25.3,2.0,0.0
T09743,1.0,2021-07-07 07:57:59,2021-07-07 08:06:24,N,1.0,74,263,1.0,1.4,7.5,2.75,0.5,1.66,0.0,,0.3,12.71,1.0,2.75
T01853,2.0,2021-07-01 22:12:54,2021-07-01 22:32:31,N,1.0,66,112,1.0,4.67,18.5,0.5,0.5,5.94,0.0,,0.3,25.74,1.0,0.0
T07667,2.0,2021-07-05 21:14:13,2021-07-05 21:30:37,N,1.0,82,256,1.0,5.27,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,1.0,0.0
T07359,2.0,2021-07-05 18:41:09,2021-07-05 18:53:08,N,1.0,244,239,1.0,5.32,17.0,1.0,0.5,0.0,0.0,,0.3,21.55,1.0,2.75
T07646,2.0,2021-07-05 21:22:45,2021-07-05 21:33:38,N,1.0,74,262,1.0,2.13,9.5,0.5,0.5,3.39,0.0,,0.3,16.94,1.0,2.75
T08207,2.0,2021-07-06 10:50:15,2021-07-06 11:04:55,N,1.0,7,112,1.0,3.78,14.0,0.0,0.5,4.44,0.0,,0.3,19.24,1.0,0.0
T03848,2.0,2021-07-02 23:06:50,2021-07-02 23:11:46,N,1.0,74,75,1.0,1.27,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1.0,0.0
T05434,2.0,2021-06-10 20:14:42,2021-06-10 21:39:00,N,1.0,75,182,1.0,8.54,52.5,0.5,0.5,0.0,0.0,,0.3,53.8,1.0,0.0
T01668,2.0,2021-07-01 19:46:26,2021-07-01 19:48:53,N,1.0,166,166,1.0,0.35,3.5,1.0,0.5,3.0,0.0,,0.3,8.3,1.0,0.0
T09928,2.0,2021-07-07 09:19:10,2021-07-07 10:03:52,N,1.0,244,197,1.0,17.27,52.0,0.0,0.5,0.0,6.55,,0.3,59.35,1.0,0.0
T01988,2.0,2021-07-02 06:01:05,2021-07-02 07:03:07,N,1.0,213,197,1.0,0.96,34.0,0.5,0.5,0.0,6.55,,0.3,41.85,1.0,0.0
T08140,2.0,2021-07-06 09:14:58,2021-07-06 09:28:51,N,1.0,74,75,6.0,1.21,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T05826,2.0,2021-07-04 14:11:20,2021-07-04 14:15:50,N,1.0,95,196,2.0,0.95,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T00972,1.0,2021-07-01 14:08:56,2021-07-01 15:05:50,N,1.0,89,41,1.0,0.0,36.2,0.0,0.5,0.0,0.0,,0.3,37.0,1.0,0.0
T02333,2.0,2021-07-02 09:32:16,2021-07-02 09:37:31,N,1.0,244,244,1.0,0.94,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T07279,1.0,2021-07-05 17:44:12,2021-07-05 17:51:14,N,1.0,41,42,1.0,1.4,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T06739,2.0,2021-07-05 11:36:10,2021-07-05 11:41:50,N,1.0,75,75,1.0,0.65,5.5,0.0,0.5,1.58,0.0,,0.3,7.88,1.0,0.0
T00709,2.0,2021-07-01 12:25:28,2021-07-01 12:34:47,N,1.0,42,74,1.0,1.09,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T06309,2.0,2021-07-04 20:04:40,2021-07-04 21:43:37,N,1.0,7,66,1.0,11.39,65.5,0.5,0.5,0.0,0.0,,0.3,66.8,1.0,0.0
T00383,2.0,2021-07-01 09:35:16,2021-07-01 09:48:59,N,1.0,74,263,1.0,2.37,11.0,0.0,0.5,2.91,0.0,,0.3,17.46,1.0,2.75
T03017,2.0,2021-07-02 15:24:36,2021-07-02 15:33:26,N,1.0,127,244,1.0,1.53,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T00390,1.0,2021-07-01 09:18:53,2021-07-01 09:39:41,N,1.0,42,137,1.0,0.0,20.2,0.0,0.5,0.0,0.0,,0.3,21.0,1.0,0.0
T03707,2.0,2021-07-02 21:27:33,2021-07-02 21:32:25,N,1.0,166,166,1.0,0.76,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T07228,2.0,2021-07-05 17:19:17,2021-07-05 17:22:37,N,1.0,196,196,1.0,0.37,4.0,1.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0
T04353,2.0,2021-07-03 12:18:54,2021-07-03 12:36:44,N,1.0,82,179,1.0,4.77,17.0,0.0,0.5,0.0,0.0,,0.3,17.8,1.0,0.0
T07164,2.0,2021-07-05 16:55:55,2021-07-05 17:02:04,N,1.0,75,74,1.0,1.03,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T00129,2.0,2021-07-01 07:09:58,2021-07-01 08:13:02,N,1.0,61,145,1.0,10.55,46.0,0.0,0.5,0.0,0.0,,0.3,46.8,1.0,0.0
T06974,2.0,2021-07-05 14:54:23,2021-07-05 15:02:06,N,1.0,129,7,2.0,2.25,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T07774,2.0,2021-07-05 22:57:43,2021-07-05 23:00:25,N,1.0,74,74,1.0,0.43,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T00424,2.0,2021-07-01 10:13:45,2021-07-01 10:30:08,N,1.0,42,238,1.0,3.08,13.5,0.0,0.5,5.12,0.0,,0.3,22.17,1.0,2.75
T07166,2.0,2021-07-05 16:59:33,2021-07-05 17:06:02,N,1.0,74,75,1.0,1.79,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T04450,1.0,2021-07-03 13:40:22,2021-07-03 13:44:42,N,1.0,52,33,1.0,0.7,5.0,0.0,0.5,1.0,0.0,,0.3,6.8,1.0,0.0
T06860,2.0,2021-07-05 13:38:31,2021-07-05 14:21:38,N,1.0,207,7,1.0,3.54,27.5,0.0,0.5,0.0,0.0,,0.3,28.3,1.0,0.0
T07596,2.0,2021-07-05 19:12:59,2021-07-05 19:39:02,N,1.0,65,230,2.0,8.04,27.0,0.5,0.5,6.21,0.0,,0.3,37.26,1.0,2.75
T02598,2.0,2021-07-02 11:53:15,2021-07-02 11:59:34,N,1.0,41,42,1.0,1.01,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T01237,2.0,2021-07-01 16:21:32,2021-07-01 16:45:08,N,1.0,52,25,1.0,2.21,15.0,1.0,0.5,3.36,0.0,,0.3,20.16,1.0,0.0
T07593,1.0,2021-07-05 20:33:24,2021-07-05 20:39:47,N,1.0,244,244,1.0,0.4,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T02937,2.0,2021-07-02 14:54:29,2021-07-02 15:05:27,N,1.0,95,28,1.0,1.86,9.5,0.0,0.5,2.58,0.0,,0.3,12.88,1.0,0.0
T04521,2.0,2021-07-03 14:22:31,2021-07-03 14:26:47,N,1.0,42,42,5.0,0.8,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0
T06494,2.0,2021-07-05 01:05:34,2021-07-05 01:12:52,N,5.0,47,60,3.0,1.15,10.0,0.0,0.0,0.0,0.0,,0.3,10.3,2.0,0.0
T06673,2.0,2021-07-05 10:17:09,2021-07-05 10:46:38,N,5.0,130,164,1.0,14.35,60.0,0.0,0.5,5.0,6.55,,0.3,75.1,1.0,2.75
T06559,2.0,2021-07-05 07:24:38,2021-07-05 07:36:33,N,1.0,166,68,1.0,6.1,18.5,0.0,0.5,5.51,0.0,,0.3,27.56,1.0,2.75
T04676,2.0,2021-07-03 16:21:19,2021-07-03 17:11:12,N,1.0,82,134,1.0,11.61,44.5,0.0,0.5,0.0,0.0,,0.3,45.3,1.0,0.0
T09381,2.0,2021-07-06 19:18:40,2021-07-06 19:23:26,N,1.0,75,75,1.0,0.93,5.5,1.0,0.5,1.46,0.0,,0.3,8.76,1.0,0.0
T07353,2.0,2021-07-05 18:59:23,2021-07-05 19:01:41,N,1.0,74,74,1.0,0.46,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0
T04614,2.0,2021-07-03 15:01:25,2021-07-03 15:17:53,N,1.0,166,239,1.0,2.88,13.5,0.0,0.5,4.26,0.0,,0.3,21.31,1.0,2.75
T03267,2.0,2021-07-02 17:09:57,2021-07-02 17:19:06,N,1.0,244,116,1.0,1.36,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0
T04242,2.0,2021-07-03 11:57:02,2021-07-03 12:01:33,N,1.0,42,42,1.0,0.84,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0
T02864,2.0,2021-07-02 14:06:58,2021-07-02 14:14:20,N,1.0,244,116,1.0,1.16,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T06026,2.0,2021-07-04 16:11:33,2021-07-04 17:12:30,N,1.0,219,11,2.0,18.9,63.5,0.0,0.5,0.0,0.0,,0.3,64.3,1.0,0.0
T07026,2.0,2021-07-05 15:48:48,2021-07-05 16:09:25,N,1.0,134,129,1.0,6.68,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,1.0,0.0
T00878,2.0,2021-07-01 13:08:19,2021-07-01 13:08:22,N,5.0,74,74,1.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.3,8.3,2.0,0.0
T05168,2.0,2021-07-03 20:56:43,2021-07-03 21:30:41,N,1.0,18,235,1.0,2.59,20.5,0.5,0.5,5.0,0.0,,0.3,26.8,1.0,0.0
T08279,2.0,2021-07-06 10:10:20,2021-07-06 10:13:28,N,1.0,41,42,1.0,0.6,4.5,0.0,0.5,1.06,0.0,,0.3,6.36,1.0,0.0
T01307,2.0,2021-07-01 17:07:02,2021-07-01 17:11:51,N,1.0,82,83,1.0,0.82,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T00159,2.0,2021-07-01 07:38:50,2021-07-01 07:52:44,N,1.0,74,263,1.0,2.2,11.5,0.0,0.5,3.76,0.0,,0.3,18.81,1.0,2.75
T07197,2.0,2021-07-05 16:40:49,2021-07-05 16:47:16,N,1.0,166,41,1.0,1.1,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0
T05105,2.0,2021-07-03 20:53:41,2021-07-03 21:16:21,N,1.0,42,137,1.0,7.04,23.0,0.5,0.5,5.41,0.0,,0.3,32.46,1.0,2.75
T08683,1.0,2021-07-06 14:31:09,2021-07-06 14:38:56,N,1.0,74,41,1.0,1.2,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T01178,1.0,2021-07-01 16:37:14,2021-07-01 16:49:58,N,1.0,74,75,1.0,1.6,9.5,1.0,0.5,2.25,0.0,,0.3,13.55,1.0,0.0
T02327,2.0,2021-07-02 09:23:45,2021-07-02 09:36:20,N,1.0,223,226,1.0,2.67,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,0.0
T06486,2.0,2021-07-05 01:20:20,2021-07-05 01:27:59,N,1.0,41,42,6.0,1.52,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T02494,2.0,2021-07-02 11:25:43,2021-07-02 11:46:02,N,1.0,166,142,1.0,2.73,15.0,0.0,0.5,3.71,0.0,,0.3,22.26,1.0,2.75
T01513,2.0,2021-07-01 18:11:47,2021-07-01 18:33:25,N,1.0,166,42,1.0,1.58,13.5,1.0,0.5,0.0,0.0,,0.3,15.3,1.0,0.0
T06229,2.0,2021-07-04 19:44:43,2021-07-04 20:07:31,N,1.0,244,167,1.0,5.22,20.0,0.0,0.5,0.0,0.0,,0.3,20.8,1.0,0.0
T01267,2.0,2021-07-01 16:27:46,2021-07-01 18:02:43,N,1.0,23,168,1.0,29.64,91.0,1.0,0.5,0.0,6.55,,0.3,99.35,1.0,0.0
T05548,2.0,2021-07-04 10:06:01,2021-07-04 10:13:49,N,1.0,42,41,1.0,1.42,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T04091,2.0,2021-07-03 09:28:37,2021-07-03 09:40:42,N,1.0,24,141,1.0,2.93,11.5,0.0,0.5,0.0,0.0,,0.3,15.05,1.0,2.75
T02446,2.0,2021-07-02 10:46:14,2021-07-02 10:54:42,N,1.0,75,41,1.0,1.45,8.0,0.0,0.5,1.76,0.0,,0.3,10.56,1.0,0.0
